  Time                 , V(U2:OUT)            , V(V4:+) *5 + 0.8     
  3.792864082721e-006  ,1.543044386597e+000  ,1.000702662352e-001  
  3.802864251998e-006  ,1.546498241052e+000  ,9.751372997859e-002  
  3.812864421275e-006  ,1.549785496150e+000  ,9.505183024052e-002  
  3.822864590552e-006  ,1.552893207812e+000  ,9.268489867958e-002  
  3.832864759830e-006  ,1.555811507706e+000  ,9.041325416059e-002  
  3.842864929107e-006  ,1.558529622625e+000  ,8.823720271165e-002  
  3.852865098384e-006  ,1.561040002504e+000  ,8.615703748286e-002  
  3.862865267661e-006  ,1.563335038654e+000  ,8.417303870689e-002  
  3.872865436938e-006  ,1.565409306986e+000  ,8.228547366119e-002  
  3.882865606216e-006  ,1.567254373856e+000  ,8.049459663198e-002  
  3.892865775493e-006  ,1.568864661542e+000  ,7.880064888001e-002  
  3.902865944770e-006  ,1.570235489797e+000  ,7.720385860807e-002  
  3.912866114047e-006  ,1.571363106159e+000  ,7.570444093021e-002  
  3.922866283324e-006  ,1.572244703431e+000  ,7.430259784280e-002  
  3.932866452602e-006  ,1.572878433589e+000  ,7.299851819727e-002  
  3.942866621879e-006  ,1.573263413178e+000  ,7.179237767473e-002  
  3.952866791156e-006  ,1.573399721749e+000  ,7.068433876225e-002  
  3.962866960433e-006  ,1.573288736981e+000  ,6.967455073100e-002  
  3.972867129710e-006  ,1.572932462342e+000  ,6.876314961612e-002  
  3.982867298987e-006  ,1.572333771312e+000  ,6.795025819842e-002  
  3.992867468265e-006  ,1.571495356730e+000  ,6.723598598782e-002  
  4.002867637542e-006  ,1.570422401993e+000  ,6.662042920859e-002  
  4.012867806819e-006  ,1.569120262488e+000  ,6.610367078642e-002  
  4.022867976096e-006  ,1.567595012216e+000  ,6.568578033721e-002  
  4.032868145373e-006  ,1.565853376745e+000  ,6.536681415772e-002  
  4.042868314651e-006  ,1.563903970893e+000  ,6.514681521795e-002  
  4.052868483928e-006  ,1.561753848206e+000  ,6.502581315542e-002  
  4.062868653205e-006  ,1.559408919678e+000  ,6.500382427110e-002  
  4.072868822482e-006  ,1.556879435660e+000  ,6.508085152726e-002  
  4.082868991759e-006  ,1.554175662607e+000  ,6.525688454704e-002  
  4.092869161037e-006  ,1.551305555285e+000  ,6.553189961590e-002  
  4.102869330314e-006  ,1.548275592922e+000  ,6.590585968475e-002  
  4.112869499591e-006  ,1.545096730282e+000  ,6.637871437499e-002  
  4.122869668868e-006  ,1.541779310642e+000  ,6.695039998526e-002  
  4.132869838145e-006  ,1.538329137255e+000  ,6.762083950008e-002  
  4.142870007423e-006  ,1.534756218748e+000  ,6.838994260013e-002  
  4.152870176700e-006  ,1.531068824084e+000  ,6.925760567452e-002  
  4.162870345977e-006  ,1.527274926426e+000  ,7.022371183468e-002  
  4.172870515254e-006  ,1.523382168244e+000  ,7.128813093014e-002  
  4.182870684531e-006  ,1.519397841893e+000  ,7.245071956603e-002  
  4.192870853809e-006  ,1.515328869551e+000  ,7.371132112244e-002  
  4.202871023086e-006  ,1.511181798286e+000  ,7.506976577549e-002  
  4.212871192363e-006  ,1.506962791871e+000  ,7.652587052023e-002  
  4.222871361640e-006  ,1.502678530814e+000  ,7.807943919525e-002  
  4.232871530917e-006  ,1.498332583207e+000  ,7.973026250917e-002  
  4.242871700194e-006  ,1.493930950814e+000  ,8.147811806879e-002  
  4.252871869472e-006  ,1.489478327171e+000  ,8.332277040905e-002  
  4.262872038749e-006  ,1.484979730238e+000  ,8.526397102478e-002  
  4.272872208026e-006  ,1.480437813249e+000  ,8.730145840414e-002  
  4.282872377303e-006  ,1.475857015405e+000  ,8.943495806390e-002  
  4.292872546580e-006  ,1.471240766832e+000  ,9.166418258636e-002  
  4.302872715858e-006  ,1.466592224132e+000  ,9.398883165812e-002  
  4.312872885135e-006  ,1.461914286930e+000  ,9.640859211049e-002  
  4.322873054412e-006  ,1.457209615036e+000  ,9.892313796173e-002  
  4.332873223689e-006  ,1.452480644726e+000  ,1.015321304609e-001  
  4.342873392966e-006  ,1.447729604706e+000  ,1.042352181336e-001  
  4.352873562244e-006  ,1.442958531370e+000  ,1.070320368292e-001  
  4.362873731521e-006  ,1.438169283285e+000  ,1.099222097700e-001  
  4.372873900798e-006  ,1.433363555025e+000  ,1.129053476019e-001  
  4.382874070075e-006  ,1.428542890247e+000  ,1.159810484468e-001  
  4.392874239352e-006  ,1.423708693629e+000  ,1.191488979570e-001  
  4.402874408630e-006  ,1.418862242772e+000  ,1.224084693708e-001  
  4.412874577907e-006  ,1.414004698321e+000  ,1.257593235700e-001  
  4.422874747184e-006  ,1.409137114294e+000  ,1.292010091391e-001  
  4.432874916461e-006  ,1.404260447011e+000  ,1.327330624262e-001  
  4.442875085738e-006  ,1.399375563725e+000  ,1.363550076053e-001  
  4.452875255015e-006  ,1.394483250472e+000  ,1.400663567404e-001  
  4.462875424293e-006  ,1.389584219153e+000  ,1.438666098515e-001  
  4.472875593570e-006  ,1.384679114370e+000  ,1.477552549815e-001  
  4.482875762847e-006  ,1.379768519419e+000  ,1.517317682658e-001  
  4.492875932124e-006  ,1.374852961824e+000  ,1.557956140021e-001  
  4.502876101401e-006  ,1.369932918671e+000  ,1.599462447233e-001  
  4.512876270679e-006  ,1.365008820945e+000  ,1.641831012707e-001  
  4.522876439956e-006  ,1.360081058183e+000  ,1.685056128698e-001  
  4.532876609233e-006  ,1.355149982055e+000  ,1.729131972066e-001  
  4.542876778510e-006  ,1.350215910150e+000  ,1.774052605068e-001  
  4.552876947787e-006  ,1.345279129031e+000  ,1.819811976150e-001  
  4.562877117065e-006  ,1.340339897207e+000  ,1.866403920769e-001  
  4.572877286342e-006  ,1.335398730912e+000  ,1.913822162220e-001  
  4.582877455619e-006  ,1.330454741651e+000  ,1.962060312480e-001  
  4.592877624896e-006  ,1.325509749101e+000  ,2.011111873073e-001  
  4.602877794173e-006  ,1.320562958722e+000  ,2.060970235944e-001  
  4.612877963451e-006  ,1.315614350143e+000  ,2.111628684345e-001  
  4.622878132728e-006  ,1.310664754170e+000  ,2.163080393747e-001  
  4.632878302005e-006  ,1.305713756871e+000  ,2.215318432752e-001  
  4.642878471282e-006  ,1.300761504493e+000  ,2.268335764033e-001  
  4.652878640559e-006  ,1.295808506031e+000  ,2.322125245279e-001  
  4.662878809837e-006  ,1.290854455507e+000  ,2.376679630157e-001  
  4.672878979114e-006  ,1.285899672190e+000  ,2.431991569289e-001  
  4.682879148391e-006  ,1.280943705964e+000  ,2.488053611242e-001  
  4.692879317668e-006  ,1.275987403646e+000  ,2.544858203532e-001  
  4.702879486945e-006  ,1.271030540662e+000  ,2.602397693641e-001  
  4.712879656222e-006  ,1.266073085039e+000  ,2.660664330048e-001  
  4.722879825500e-006  ,1.261114564800e+000  ,2.719650263273e-001  
  4.732879994777e-006  ,1.256156138071e+000  ,2.779347546936e-001  
  4.742880164054e-006  ,1.251197021062e+000  ,2.839748138825e-001  
  4.752880333331e-006  ,1.246237770994e+000  ,2.900843901982e-001  
  4.762880502608e-006  ,1.241277433029e+000  ,2.962626605797e-001  
  4.772880671886e-006  ,1.236317478969e+000  ,3.025087927118e-001  
  4.782880841163e-006  ,1.231356707755e+000  ,3.088219451371e-001  
  4.792881010440e-006  ,1.226395793090e+000  ,3.152012673698e-001  
  4.802881179717e-006  ,1.221434600701e+000  ,3.216459000094e-001  
  4.812881348994e-006  ,1.216473108796e+000  ,3.281549748575e-001  
  4.822881518272e-006  ,1.211511416485e+000  ,3.347276150340e-001  
  4.832881687549e-006  ,1.206549498793e+000  ,3.413629350956e-001  
  4.842881856826e-006  ,1.201587368517e+000  ,3.480600411550e-001  
  4.852882026103e-006  ,1.196625037365e+000  ,3.548180310011e-001  
  4.862882195380e-006  ,1.191662515735e+000  ,3.616359942210e-001  
  4.872882364658e-006  ,1.186699813162e+000  ,3.685130123223e-001  
  4.882882533935e-006  ,1.181736498725e+000  ,3.754481588569e-001  
  4.892882703212e-006  ,1.176773458947e+000  ,3.824404995458e-001  
  4.902882872489e-006  ,1.171810240002e+000  ,3.894890924053e-001  
  4.912883041766e-006  ,1.166846891498e+000  ,3.965929878731e-001  
  4.922883211043e-006  ,1.161882933635e+000  ,4.037512289371e-001  
  4.932883380321e-006  ,1.156919299685e+000  ,4.109628512639e-001  
  4.942883549598e-006  ,1.151955390817e+000  ,4.182268833287e-001  
  4.952883718875e-006  ,1.146991491116e+000  ,4.255423465462e-001  
  4.962883888152e-006  ,1.142026975924e+000  ,4.329082554024e-001  
  4.972884057429e-006  ,1.137062826951e+000  ,4.403236175878e-001  
  4.982884226707e-006  ,1.132098235829e+000  ,4.477874341303e-001  
  4.992884395984e-006  ,1.127133619578e+000  ,4.552986995305e-001  
  5.002884565261e-006  ,1.122169207097e+000  ,4.628564018966e-001  
  5.012884734538e-006  ,1.117204143309e+000  ,4.704595230811e-001  
  5.022884903815e-006  ,1.112239514025e+000  ,4.781070388180e-001  
  5.032885073093e-006  ,1.107274351271e+000  ,4.857979188602e-001  
  5.042885242370e-006  ,1.102309235306e+000  ,4.935311271192e-001  
  5.052885411647e-006  ,1.097344018427e+000  ,5.013056218039e-001  
  5.062885580924e-006  ,1.092378760469e+000  ,5.091203555612e-001  
  5.072885750201e-006  ,1.087412904645e+000  ,5.169742756172e-001  
  5.082885919479e-006  ,1.082447705523e+000  ,5.248663239191e-001  
  5.092886088756e-006  ,1.077481666453e+000  ,5.327954372775e-001  
  5.102886258033e-006  ,1.072516112579e+000  ,5.407605475095e-001  
  5.112886427310e-006  ,1.067550274290e+000  ,5.487605815832e-001  
  5.122886596587e-006  ,1.062584350554e+000  ,5.567944617616e-001  
  5.132886765865e-006  ,1.057618334779e+000  ,5.648611057482e-001  
  5.142886935142e-006  ,1.052652249338e+000  ,5.729594268327e-001  
  5.152887104419e-006  ,1.047686085948e+000  ,5.810883340373e-001  
  5.162887273696e-006  ,1.042719846632e+000  ,5.892467322637e-001  
  5.172887442973e-006  ,1.037753533516e+000  ,5.974335224408e-001  
  5.182887612250e-006  ,1.032787148613e+000  ,6.056476016725e-001  
  5.192887781528e-006  ,1.027820694090e+000  ,6.138878633865e-001  
  5.202887950805e-006  ,1.022854172068e+000  ,6.221531974833e-001  
  5.212888120082e-006  ,1.017887284276e+000  ,6.304424904857e-001  
  5.222888289359e-006  ,1.012920633478e+000  ,6.387546256888e-001  
  5.232888458636e-006  ,1.007954011516e+000  ,6.470884833106e-001  
  5.242888627914e-006  ,1.002987216776e+000  ,6.554429406426e-001  
  5.252888797191e-006  ,9.980204100487e-001  ,6.638168722012e-001  
  5.262888966468e-006  ,9.930531417535e-001  ,6.722091498794e-001  
  5.272889135745e-006  ,9.880862856101e-001  ,6.806186430985e-001  
  5.282889305022e-006  ,9.831192147643e-001  ,6.890442189607e-001  
  5.292889474300e-006  ,9.781521139299e-001  ,6.974847424017e-001  
  5.302889643577e-006  ,9.731849451022e-001  ,7.059390763433e-001  
  5.312889812854e-006  ,9.682177446636e-001  ,7.144060818470e-001  
  5.322889982131e-006  ,9.632505038520e-001  ,7.228846182670e-001  
  5.332890151408e-006  ,9.582832249297e-001  ,7.313735434042e-001  
  5.342890320686e-006  ,9.533159104292e-001  ,7.398717136602e-001  
  5.352890489963e-006  ,9.483485627260e-001  ,7.483779841907e-001  
  5.362890659240e-006  ,9.433811842703e-001  ,7.568912090605e-001  
  5.372890828517e-006  ,9.384137775561e-001  ,7.654102413974e-001  
  5.382890997794e-006  ,9.334463450354e-001  ,7.739339335469e-001  
  5.392891167072e-006  ,9.284788892124e-001  ,7.824611372265e-001  
  5.402891336349e-006  ,9.235114125685e-001  ,7.909907036811e-001  
  5.412891505626e-006  ,9.185439176047e-001  ,7.995214838368e-001  
  5.422891674903e-006  ,9.135764068942e-001  ,8.080523284567e-001  
  5.432891844180e-006  ,9.086088828652e-001  ,8.165820882946e-001  
  5.442892013457e-006  ,9.036413481008e-001  ,8.251096142511e-001  
  5.452892182735e-006  ,8.986738050837e-001  ,8.336337575273e-001  
  5.462892352012e-006  ,8.937062563912e-001  ,8.421533697800e-001  
  5.472892521289e-006  ,8.887387045438e-001  ,8.506673032767e-001  
  5.482892690566e-006  ,8.837711520229e-001  ,8.591744110497e-001  
  5.492892859843e-006  ,8.788036014143e-001  ,8.676735470509e-001  
  5.502893029121e-006  ,8.738360551700e-001  ,8.761635663061e-001  
  5.512893198398e-006  ,8.688682106633e-001  ,8.846433250693e-001  
  5.522893367675e-006  ,8.639006806370e-001  ,8.931116809768e-001  
  5.532893536952e-006  ,8.589333710578e-001  ,9.015674932009e-001  
  5.542893706229e-006  ,8.539658673905e-001  ,9.100096226039e-001  
  5.552893875507e-006  ,8.489981400825e-001  ,9.184369318914e-001  
  5.562894044784e-006  ,8.440306725105e-001  ,9.268482857654e-001  
  5.572894214061e-006  ,8.390633912759e-001  ,9.352425510774e-001  
  5.582894383338e-006  ,8.340959697630e-001  ,9.436185969812e-001  
  5.592894552615e-006  ,8.291283910912e-001  ,9.519752950847e-001  
  5.602894721893e-006  ,8.241610251551e-001  ,9.603115196026e-001  
  5.612894891170e-006  ,8.191938274185e-001  ,9.686261475074e-001  
  5.622895060447e-006  ,8.142265268054e-001  ,9.769180586815e-001  
  5.632895229724e-006  ,8.092593154119e-001  ,9.851861360670e-001  
  5.642895399001e-006  ,8.042918584708e-001  ,9.934292658174e-001  
  5.652895568278e-006  ,7.993246419137e-001  ,1.001646337447e+000  
  5.662895737556e-006  ,7.943577781698e-001  ,1.009836243979e+000  
  5.672895906833e-006  ,7.893906505000e-001  ,1.017997882100e+000  
  5.682896076110e-006  ,7.844234496173e-001  ,1.026130152300e+000  
  5.692896245387e-006  ,7.794564198817e-001  ,1.034231959029e+000  
  5.702896414664e-006  ,7.744897246247e-001  ,1.042302210839e+000  
  5.712896583942e-006  ,7.695228022673e-001  ,1.050339820535e+000  
  5.722896753219e-006  ,7.645558866765e-001  ,1.058343705316e+000  
  5.732896922496e-006  ,7.595890809015e-001  ,1.066312786927e+000  
  5.742897091773e-006  ,7.546226070778e-001  ,1.074245991802e+000  
  5.752897261050e-006  ,7.496559276213e-001  ,1.082142251206e+000  
  5.762897430328e-006  ,7.446894718615e-001  ,1.090000501383e+000  
  5.772897599605e-006  ,7.397230504762e-001  ,1.097819683696e+000  
  5.782897768882e-006  ,7.347563556116e-001  ,1.105598744772e+000  
  5.792897938159e-006  ,7.297903115079e-001  ,1.113336636643e+000  
  5.802898107436e-006  ,7.248237689214e-001  ,1.121032316887e+000  
  5.812898276714e-006  ,7.198577610047e-001  ,1.128684748769e+000  
  5.822898445991e-006  ,7.148916805979e-001  ,1.136292901379e+000  
  5.832898615268e-006  ,7.099256889060e-001  ,1.143855749774e+000  
  5.842898784545e-006  ,7.049597369444e-001  ,1.151372275112e+000  
  5.852898953822e-006  ,6.999943296221e-001  ,1.158841464794e+000  
  5.862899123100e-006  ,6.950286131488e-001  ,1.166262312596e+000  
  5.872899292377e-006  ,6.900628534715e-001  ,1.173633818807e+000  
  5.882899461654e-006  ,6.850973521460e-001  ,1.180954990363e+000  
  5.892899630931e-006  ,6.801323607909e-001  ,1.188224840982e+000  
  5.902899800208e-006  ,6.751671004376e-001  ,1.195442391294e+000  
  5.912899969485e-006  ,6.702019407427e-001  ,1.202606668976e+000  
  5.922900138763e-006  ,6.652369545669e-001  ,1.209716708881e+000  
  5.932900308040e-006  ,6.602725265794e-001  ,1.216771553170e+000  
  5.942900477317e-006  ,6.553078590459e-001  ,1.223770251437e+000  
  5.952900646594e-006  ,6.503434612720e-001  ,1.230711860844e+000  
  5.962900815871e-006  ,6.453791721353e-001  ,1.237595446239e+000  
  5.972900985149e-006  ,6.404155536915e-001  ,1.244420080291e+000  
  5.982901154426e-006  ,6.354517251682e-001  ,1.251184843608e+000  
  5.992901323703e-006  ,6.304884776031e-001  ,1.257888824864e+000  
  6.002901492980e-006  ,6.255254550471e-001  ,1.264531120923e+000  
  6.012901662257e-006  ,6.205627838503e-001  ,1.271110836958e+000  
  6.022901831535e-006  ,6.156005285434e-001  ,1.277627086572e+000  
  6.032902000812e-006  ,6.106386810821e-001  ,1.284078991918e+000  
  6.042902170089e-006  ,6.056773437308e-001  ,1.290465683817e+000  
  6.052902339366e-006  ,6.007165942963e-001  ,1.296786301878e+000  
  6.062902508643e-006  ,5.957565252142e-001  ,1.303039994608e+000  
  6.072902677921e-006  ,5.907978248050e-001  ,1.309225919531e+000  
  6.082902847198e-006  ,5.858394670314e-001  ,1.315343243301e+000  
  6.092903016475e-006  ,5.808826413063e-001  ,1.321391141813e+000  
  6.102903185752e-006  ,5.759269921632e-001  ,1.327368800315e+000  
  6.112903355029e-006  ,5.709728648728e-001  ,1.333275413519e+000  
  6.122903524306e-006  ,5.660208146470e-001  ,1.339110185704e+000  
  6.132903693584e-006  ,5.610705272096e-001  ,1.344872330832e+000  
  6.142903862861e-006  ,5.561233054458e-001  ,1.350561072645e+000  
  6.152904032138e-006  ,5.511783102173e-001  ,1.356175644777e+000  
  6.162904201415e-006  ,5.462381630636e-001  ,1.361715290851e+000  
  6.172904370692e-006  ,5.413005737945e-001  ,1.367179264585e+000  
  6.182904539970e-006  ,5.363700452853e-001  ,1.372566829892e+000  
  6.192904709247e-006  ,5.314433721503e-001  ,1.377877260978e+000  
  6.202904878524e-006  ,5.265253551031e-001  ,1.383109842440e+000  
  6.212905047801e-006  ,5.216151120364e-001  ,1.388263869363e+000  
  6.222905217078e-006  ,5.167145845764e-001  ,1.393338647413e+000  
  6.232905386356e-006  ,5.118257858533e-001  ,1.398333492935e+000  
  6.242905555633e-006  ,5.069505976860e-001  ,1.403247733039e+000  
  6.252905724910e-006  ,5.020916323157e-001  ,1.408080705698e+000  
  6.262905894187e-006  ,4.972515519554e-001  ,1.412831759828e+000  
  6.272906063464e-006  ,4.924337566981e-001  ,1.417500255386e+000  
  6.282906232742e-006  ,4.876418629133e-001  ,1.422085563447e+000  
  6.292906402019e-006  ,4.828802499134e-001  ,1.426587066293e+000  
  6.302906571296e-006  ,4.781536552520e-001  ,1.431004157500e+000  
  6.312906740573e-006  ,4.734676013850e-001  ,1.435336242011e+000  
  6.322906909850e-006  ,4.688280711998e-001  ,1.439582736222e+000  
  6.332907079128e-006  ,4.642418279296e-001  ,1.443743068061e+000  
  6.342907248405e-006  ,4.597161396234e-001  ,1.447816677063e+000  
  6.352907417682e-006  ,4.552590023499e-001  ,1.451803014444e+000  
  6.362907586959e-006  ,4.508788911626e-001  ,1.455701543180e+000  
  6.372907756236e-006  ,4.465848978870e-001  ,1.459511738073e+000  
  6.382907925513e-006  ,4.423864960187e-001  ,1.463233085829e+000  
  6.392908094791e-006  ,4.382936089848e-001  ,1.466865085118e+000  
  6.402908264068e-006  ,4.343163861510e-001  ,1.470407246652e+000  
  6.412908433345e-006  ,4.304652198301e-001  ,1.473859093243e+000  
  6.422908602622e-006  ,4.267505368967e-001  ,1.477220159869e+000  
  6.432908771899e-006  ,4.231827831955e-001  ,1.480489993739e+000  
  6.442908941177e-006  ,4.197722365403e-001  ,1.483668154353e+000  
  6.452909110454e-006  ,4.165289752406e-001  ,1.486754213560e+000  
  6.462909279731e-006  ,4.134627167468e-001  ,1.489747755617e+000  
  6.472909449008e-006  ,4.105827825778e-001  ,1.492648377244e+000  
  6.482909618285e-006  ,4.078979648195e-001  ,1.495455687679e+000  
  6.492909787563e-006  ,4.054164944458e-001  ,1.498169308731e+000  
  6.502909956840e-006  ,4.031459352501e-001  ,1.500788874831e+000  
  6.512910126117e-006  ,4.010931618653e-001  ,1.503314033080e+000  
  6.522910295394e-006  ,3.992651459802e-001  ,1.505744443296e+000  
  6.532910464671e-006  ,3.976653424990e-001  ,1.508079778065e+000  
  6.542910633949e-006  ,3.962992291686e-001  ,1.510319722776e+000  
  6.552910803226e-006  ,3.951708605833e-001  ,1.512463975674e+000  
  6.562910972503e-006  ,3.942824192977e-001  ,1.514512247891e+000  
  6.572911141780e-006  ,3.936352530063e-001  ,1.516464263491e+000  
  6.582911311057e-006  ,3.932309599595e-001  ,1.518319759506e+000  
  6.592911480334e-006  ,3.930695934852e-001  ,1.520078485970e+000  
  6.602911649612e-006  ,3.931503194795e-001  ,1.521740205953e+000  
  6.612911818889e-006  ,3.934714330221e-001  ,1.523304695593e+000  
  6.622911988166e-006  ,3.940303806524e-001  ,1.524771744129e+000  
  6.632912157443e-006  ,3.948237879397e-001  ,1.526141153925e+000  
  6.642912326720e-006  ,3.958474966344e-001  ,1.527412740497e+000  
  6.652912495998e-006  ,3.970966094804e-001  ,1.528586332544e+000  
  6.662912665275e-006  ,3.985655420608e-001  ,1.529661771962e+000  
  6.672912834552e-006  ,4.002480800291e-001  ,1.530638913872e+000  
  6.682913003829e-006  ,4.021374441069e-001  ,1.531517626636e+000  
  6.692913173106e-006  ,4.042250682980e-001  ,1.532297791878e+000  
  6.702913342384e-006  ,4.065040147462e-001  ,1.532979304497e+000  
  6.712913511661e-006  ,4.089684991632e-001  ,1.533562072681e+000  
  6.722913680938e-006  ,4.116085350840e-001  ,1.534046017922e+000  
  6.732913850215e-006  ,4.144156481630e-001  ,1.534431075025e+000  
  6.742914019492e-006  ,4.173812610921e-001  ,1.534717192115e+000  
  6.752914188770e-006  ,4.204967697279e-001  ,1.534904330649e+000  
  6.762914358047e-006  ,4.237536110190e-001  ,1.534992465415e+000  
  6.772914527324e-006  ,4.271433295797e-001  ,1.534981584540e+000  
  6.782914696601e-006  ,4.306576319040e-001  ,1.534871689491e+000  
  6.792914865878e-006  ,4.342884391705e-001  ,1.534662795072e+000  
  6.802915035156e-006  ,4.380279256214e-001  ,1.534354929424e+000  
  6.812915204433e-006  ,4.418685562230e-001  ,1.533948134022e+000  
  6.822915373710e-006  ,4.458031108471e-001  ,1.533442463668e+000  
  6.832915542987e-006  ,4.498247047779e-001  ,1.532837986485e+000  
  6.842915712264e-006  ,4.539268026844e-001  ,1.532134783904e+000  
  6.852915881541e-006  ,4.581032236853e-001  ,1.531332950660e+000  
  6.862916050819e-006  ,4.623481472407e-001  ,1.530432594773e+000  
  6.872916220096e-006  ,4.666561064724e-001  ,1.529433837535e+000  
  6.882916389373e-006  ,4.710219874079e-001  ,1.528336813495e+000  
  6.892916558650e-006  ,4.754410158635e-001  ,1.527141670441e+000  
  6.902916727927e-006  ,4.799087499569e-001  ,1.525848569379e+000  
  6.912916897205e-006  ,4.844210644754e-001  ,1.524457684510e+000  
  6.922917066482e-006  ,4.889741388633e-001  ,1.522969203209e+000  
  6.932917235759e-006  ,4.935644404805e-001  ,1.521383326000e+000  
  6.942917405036e-006  ,4.981887102705e-001  ,1.519700266527e+000  
  6.952917574313e-006  ,5.028439460237e-001  ,1.517920251525e+000  
  6.962917743591e-006  ,5.075269698247e-001  ,1.516043520792e+000  
  6.972917912868e-006  ,5.122361145604e-001  ,1.514070327154e+000  
  6.982918082145e-006  ,5.169682515957e-001  ,1.512000936434e+000  
  6.992918251422e-006  ,5.217219817562e-001  ,1.509835627412e+000  
  7.002918420699e-006  ,5.264949762907e-001  ,1.507574691792e+000  
  7.012918589977e-006  ,5.312854566652e-001  ,1.505218434159e+000  
  7.022918759254e-006  ,5.360917995783e-001  ,1.502767171940e+000  
  7.032918928531e-006  ,5.409125246970e-001  ,1.500221235360e+000  
  7.042919097808e-006  ,5.457462833901e-001  ,1.497580967399e+000  
  7.052919267085e-006  ,5.505918478200e-001  ,1.494846723745e+000  
  7.062919436362e-006  ,5.554481011575e-001  ,1.492018872746e+000  
  7.072919605640e-006  ,5.603140282954e-001  ,1.489097795360e+000  
  7.082919774917e-006  ,5.651887070698e-001  ,1.486083885104e+000  
  7.092919944194e-006  ,5.700713004255e-001  ,1.482977548002e+000  
  7.102920113471e-006  ,5.749610488255e-001  ,1.479779202529e+000  
  7.112920282748e-006  ,5.798572637507e-001  ,1.476489279555e+000  
  7.122920452026e-006  ,5.847593210386e-001  ,1.473108222287e+000  
  7.132920621303e-006  ,5.896666554354e-001  ,1.469636486210e+000  
  7.142920790580e-006  ,5.945787550770e-001  ,1.466074539023e+000  
  7.152920959857e-006  ,5.994951568274e-001  ,1.462422860580e+000  
  7.162921129134e-006  ,6.044154416878e-001  ,1.458681942823e+000  
  7.172921298412e-006  ,6.093392306941e-001  ,1.454852289714e+000  
  7.182921467689e-006  ,6.142661814133e-001  ,1.450934417171e+000  
  7.192921636966e-006  ,6.191959844180e-001  ,1.446928852998e+000  
  7.202921806243e-006  ,6.241283601221e-001  ,1.442836136808e+000  
  7.212921975520e-006  ,6.290630561446e-001  ,1.438656819960e+000  
  7.222922144798e-006  ,6.339995773925e-001  ,1.434391465475e+000  
  7.232922314075e-006  ,6.389387562594e-001  ,1.430040647969e+000  
  7.242922483352e-006  ,6.438786484161e-001  ,1.425604953567e+000  
  7.252922652629e-006  ,6.488206882209e-001  ,1.421084979832e+000  
  7.262922821906e-006  ,6.537640660542e-001  ,1.416481335678e+000  
  7.272922991184e-006  ,6.587085825764e-001  ,1.411794641293e+000  
  7.282923160461e-006  ,6.636541835741e-001  ,1.407025528051e+000  
  7.292923329738e-006  ,6.686006630763e-001  ,1.402174638432e+000  
  7.302923499015e-006  ,6.735487690841e-001  ,1.397242625929e+000  
  7.312923668292e-006  ,6.784969284555e-001  ,1.392230154968e+000  
  7.322923837569e-006  ,6.834461490999e-001  ,1.387137900811e+000  
  7.332924006847e-006  ,6.883959432404e-001  ,1.381966549467e+000  
  7.342924176124e-006  ,6.933463644297e-001  ,1.376716797605e+000  
  7.352924345401e-006  ,6.982972991284e-001  ,1.371389352453e+000  
  7.362924514678e-006  ,7.032489731002e-001  ,1.365984931704e+000  
  7.372924683955e-006  ,7.082008665337e-001  ,1.360504263425e+000  
  7.382924853233e-006  ,7.131532536292e-001  ,1.354948085952e+000  
  7.392925022510e-006  ,7.181059652083e-001  ,1.349317147794e+000  
  7.402925191787e-006  ,7.230589939250e-001  ,1.343612207531e+000  
  7.412925361064e-006  ,7.280123354232e-001  ,1.337834033714e+000  
  7.422925530341e-006  ,7.329659068689e-001  ,1.331983404757e+000  
  7.432925699619e-006  ,7.379197115315e-001  ,1.326061108837e+000  
  7.442925868896e-006  ,7.428737284394e-001  ,1.320067943786e+000  
  7.452926038173e-006  ,7.478279388019e-001  ,1.314004716982e+000  
  7.462926207450e-006  ,7.527827350706e-001  ,1.307872245242e+000  
  7.472926376727e-006  ,7.577372837729e-001  ,1.301671354711e+000  
  7.482926546005e-006  ,7.626920237153e-001  ,1.295402880752e+000  
  7.492926715282e-006  ,7.676468564299e-001  ,1.289067667831e+000  
  7.502926884559e-006  ,7.726022498093e-001  ,1.282666569407e+000  
  7.512927053836e-006  ,7.775573233595e-001  ,1.276200447814e+000  
  7.522927223113e-006  ,7.825126500266e-001  ,1.269670174145e+000  
  7.532927392390e-006  ,7.874679296876e-001  ,1.263076628136e+000  
  7.542927561668e-006  ,7.924237532559e-001  ,1.256420698047e+000  
  7.552927730945e-006  ,7.973792116185e-001  ,1.249703280541e+000  
  7.562927900222e-006  ,8.023350488326e-001  ,1.242925280566e+000  
  7.572928069499e-006  ,8.072908774009e-001  ,1.236087611230e+000  
  7.582928238776e-006  ,8.122464821367e-001  ,1.229191193681e+000  
  7.592928408054e-006  ,8.172026529005e-001  ,1.222236956980e+000  
  7.602928577331e-006  ,8.221583898668e-001  ,1.215225837978e+000  
  7.612928746608e-006  ,8.271145800337e-001  ,1.208158781189e+000  
  7.622928915885e-006  ,8.320706932238e-001  ,1.201036738661e+000  
  7.632929085162e-006  ,8.370268637690e-001  ,1.193860669852e+000  
  7.642929254440e-006  ,8.419830471461e-001  ,1.186631541497e+000  
  7.652929423717e-006  ,8.469396554139e-001  ,1.179350327480e+000  
